46.07327249999999, 23.5804886
46.1865606, 21.3122677
44.937612345737335, 24.86810394555812
46.5670437, 26.9145748
47.01575159999999, 22.172266
47.2486107, 24.5322814
47.7406537, 26.6658127
45.6426802, 25.5887252
45.2652463, 27.9594714
44.4267674, 26.1025384
45.1371109, 26.8171122
45.1139646, 22.0740993
44.2085144, 27.3137439
46.7712101, 23.6236353
44.1598013, 28.6348138
45.84727669999999, 26.1783452
44.9289893, 25.425385
44.1623022, 23.6325054
45.4353208, 28.0079945
43.9037076, 25.9699265
44.94855949999999, 23.2427079
46.4928507, 25.6456696
45.7678128, 22.9072331
44.603133, 27.3789914
47.1584549, 27.6014418
44.535548, 26.2324886
47.6737598, 23.7456285
44.5515053, 22.9044157
46.5569904, 24.6723215
46.9758685, 26.3818764
44.429859457225355, 24.371662362494458
45.08919059999999, 26.0829312
47.8016702, 22.8575926
47.2090813, 23.2121901
45.7935607, 24.1212945
47.6634521, 26.2732302
44.0160491, 25.2986628
45.75637581996816, 21.231350522173717
45.1716165, 28.7914439
46.6406915, 27.7276468
45.07980509999999, 24.0835282
45.81348759999999, 27.0657531
